city,state,state_id,country,lat,lng,population
Almira,Washington,WA,US,47.7105,-118.9369,276
Nooksack,Washington,WA,US,48.9276,-122.3211,1560
Mount Vista,Washington,WA,US,45.7373,-122.6315,8525
High Bridge,Washington,WA,US,47.7968,-122.0281,3028
Lakeland South,Washington,WA,US,47.2784,-122.2831,13982
Kenmore,Washington,WA,US,47.7532,-122.2459,22867
Neah Bay,Washington,WA,US,48.3612,-124.6115,994
Cliffdell,Washington,WA,US,46.9213,-121.042,80
Port Angeles East,Washington,WA,US,48.1041,-123.3695,3627
Burien,Washington,WA,US,47.4762,-122.3393,51671
Taholah,Washington,WA,US,47.3283,-124.2728,714
Wauna,Washington,WA,US,47.386,-122.6694,4412
Connell,Washington,WA,US,46.6624,-118.8405,5360
Disautel,Washington,WA,US,48.345,-119.2299,22
Santiago,Washington,WA,US,47.2975,-124.2327,26
Orting,Washington,WA,US,47.0966,-122.2111,7983
Colville,Washington,WA,US,48.5454,-117.8986,5064
Marysville,Washington,WA,US,48.081,-122.1558,166541
Walla Walla,Washington,WA,US,46.0669,-118.3365,57779
Zillah,Washington,WA,US,46.4083,-120.2717,3125
Curlew,Washington,WA,US,48.8777,-118.6045,149
Key Center,Washington,WA,US,47.3376,-122.7505,3810
Hoodsport,Washington,WA,US,47.402,-123.1542,331
Spanaway,Washington,WA,US,47.0979,-122.4233,30528
Mattawa,Washington,WA,US,46.7364,-119.9019,5122
Clallam Bay,Washington,WA,US,48.2536,-124.2579,366
Prairie Ridge,Washington,WA,US,47.1443,-122.1408,12733
Rockport,Washington,WA,US,48.4854,-121.6065,76
Stansberry Lake,Washington,WA,US,47.3814,-122.7154,2747
Copalis Beach,Washington,WA,US,47.1205,-124.1722,559
Frederickson,Washington,WA,US,47.0914,-122.3594,21737
Asotin,Washington,WA,US,46.3371,-117.0433,1295
Mill Creek,Washington,WA,US,47.8633,-122.2034,20832
Bell Hill,Washington,WA,US,48.055,-123.087,875
Green Bluff,Washington,WA,US,47.819,-117.277,544
Clayton,Washington,WA,US,48.0013,-117.5612,361
Puyallup,Washington,WA,US,47.1794,-122.2902,41001
Hockinson,Washington,WA,US,45.7301,-122.4833,5267
Lake McMurray,Washington,WA,US,48.3129,-122.2317,134
Bucoda,Washington,WA,US,46.7968,-122.868,583
Issaquah,Washington,WA,US,47.542,-122.0444,37487
Odessa,Washington,WA,US,47.3326,-118.6895,876
Hazel Dell,Washington,WA,US,45.6797,-122.6553,21449
McMillin,Washington,WA,US,47.1286,-122.2374,1673
Wilbur,Washington,WA,US,47.7583,-118.711,839
Skamokawa Valley,Washington,WA,US,46.3004,-123.4243,300
Centerville,Washington,WA,US,45.754,-120.9081,109
Nile,Washington,WA,US,46.8368,-120.9455,98
Spokane Valley,Washington,WA,US,47.6625,-117.2346,97847
Woodland,Washington,WA,US,45.9149,-122.7503,6531
Lewisville,Washington,WA,US,45.8127,-122.5144,1503
Vantage,Washington,WA,US,46.9453,-119.9923,18
Gorst,Washington,WA,US,47.5237,-122.7057,257
Lake Morton-Berrydale,Washington,WA,US,47.3325,-122.103,11201
Ione,Washington,WA,US,48.7402,-117.4223,459
Bothell West,Washington,WA,US,47.8056,-122.24,20472
Vaughn,Washington,WA,US,47.355,-122.7773,342
Black Diamond,Washington,WA,US,47.313,-122.0181,4436
Ferndale,Washington,WA,US,48.8525,-122.5893,14026
Acme,Washington,WA,US,48.7146,-122.2293,183
White Center,Washington,WA,US,47.5086,-122.348,15300
Fairchild AFB,Washington,WA,US,47.6187,-117.6485,2960
Pacific,Washington,WA,US,47.2611,-122.2507,7184
Glenwood,Washington,WA,US,46.0228,-121.2926,157
Colfax,Washington,WA,US,46.9032,-117.3394,2811
Silvana,Washington,WA,US,48.2018,-122.2459,0
Forks,Washington,WA,US,47.9526,-124.3904,4274
Kirkland,Washington,WA,US,47.6997,-122.2041,88630
Okanogan,Washington,WA,US,48.3671,-119.5784,2571
Kayak Point,Washington,WA,US,48.1387,-122.3342,1693
Union Hill-Novelty Hill,Washington,WA,US,47.6788,-122.0284,22109
Outlook,Washington,WA,US,46.3311,-120.0923,300
Lake Tapps,Washington,WA,US,47.2305,-122.1696,13091
Cohassett Beach,Washington,WA,US,46.8656,-124.1054,712
Tonasket,Washington,WA,US,48.7077,-119.4412,1126
Sunnyside,Washington,WA,US,46.3159,-120.0058,17927
Lakeview,Washington,WA,US,47.3755,-119.5043,881
Carbonado,Washington,WA,US,47.0805,-122.0536,701
Pullman,Washington,WA,US,46.734,-117.1669,33276
Blyn,Washington,WA,US,48.013,-122.9897,22
Brinnon,Washington,WA,US,47.6689,-122.9249,703
Friday Harbor,Washington,WA,US,48.5324,-123.0655,2407
Orchards,Washington,WA,US,45.6888,-122.5305,21299
Purdy,Washington,WA,US,47.3938,-122.6114,1087
Tekoa,Washington,WA,US,47.2247,-117.0732,809
Tanner,Washington,WA,US,47.4813,-121.6921,905
Thorp,Washington,WA,US,47.0656,-120.6709,297
Artondale,Washington,WA,US,47.3024,-122.639,12937
Liberty Lake,Washington,WA,US,47.6687,-117.1032,9893
Cheney,Washington,WA,US,47.4901,-117.5789,12421
Sammamish,Washington,WA,US,47.6019,-122.0419,64548
Cle Elum,Washington,WA,US,47.1946,-120.9553,3768
Fern Prairie,Washington,WA,US,45.637,-122.3963,2611
Waverly,Washington,WA,US,47.338,-117.2312,108
Lakewood,Washington,WA,US,47.1628,-122.5299,60296
Lake Marcel-Stillwater,Washington,WA,US,47.6926,-121.9152,1220
Central Park,Washington,WA,US,46.9705,-123.7018,2741
Bridgeport,Washington,WA,US,48.0063,-119.6737,2555
Raft Island,Washington,WA,US,47.3293,-122.6686,341
Larch Way,Washington,WA,US,47.8429,-122.2527,4117
Lake Bosworth,Washington,WA,US,48.0532,-121.9812,654
Barberton,Washington,WA,US,45.7136,-122.6114,6719
Sekiu,Washington,WA,US,48.2637,-124.3012,50
Brier,Washington,WA,US,47.7922,-122.2734,6884
Spokane,Washington,WA,US,47.6671,-117.433,403043
Fall City,Washington,WA,US,47.5717,-121.9134,1903
Pasco,Washington,WA,US,46.2506,-119.1303,73013
Lyman,Washington,WA,US,48.523,-122.0634,468
Oakville,Washington,WA,US,46.8403,-123.2333,684
Dash Point,Washington,WA,US,47.3131,-122.4153,1007
Herron Island,Washington,WA,US,47.2645,-122.8348,69
West Clarkston-Highland,Washington,WA,US,46.4023,-117.063,5895
Royal City,Washington,WA,US,46.9,-119.6142,2205
Venersborg,Washington,WA,US,45.786,-122.4721,4196
Hoquiam,Washington,WA,US,46.9863,-123.9023,8500
Willapa,Washington,WA,US,46.6755,-123.6648,204
Quilcene,Washington,WA,US,47.8369,-122.9058,432
Freeland,Washington,WA,US,48.0185,-122.5358,1698
McCleary,Washington,WA,US,47.0584,-123.2723,1691
Roosevelt,Washington,WA,US,45.7476,-120.2161,107
Long Beach,Washington,WA,US,46.3559,-124.0556,1413
Trout Lake,Washington,WA,US,45.9976,-121.5291,654
Coulee Dam,Washington,WA,US,47.9688,-118.9761,1079
Swede Heaven,Washington,WA,US,48.2829,-121.7136,1030
Pine Grove,Washington,WA,US,48.6502,-118.6834,111
Langley,Washington,WA,US,48.0337,-122.4084,1124
Sedro-Woolley,Washington,WA,US,48.5113,-122.2321,11838
Hatton,Washington,WA,US,46.7735,-118.8277,101
Entiat,Washington,WA,US,47.678,-120.2175,1223
Bainbridge Island,Washington,WA,US,47.6439,-122.5434,24522
Auburn,Washington,WA,US,47.3041,-122.211,80776
Ocean City,Washington,WA,US,47.0763,-124.162,168
White Swan,Washington,WA,US,46.3769,-120.7382,973
Felida,Washington,WA,US,45.7138,-122.7103,8065
Lacey,Washington,WA,US,47.0458,-122.7934,49748
Gold Bar,Washington,WA,US,47.8566,-121.6927,2301
Clyde Hill,Washington,WA,US,47.6303,-122.218,3318
Upper Elochoman,Washington,WA,US,46.2403,-123.3247,70
Marcus,Washington,WA,US,48.6642,-118.0601,183
Canyon Creek,Washington,WA,US,48.1157,-121.9831,3319
Malone,Washington,WA,US,46.9779,-123.3035,543
Bothell East,Washington,WA,US,47.8064,-122.1844,10424
Yarrow Point,Washington,WA,US,47.6452,-122.2179,1126
Steptoe,Washington,WA,US,47.0075,-117.3502,183
West Richland,Washington,WA,US,46.3115,-119.3997,14596
Orient,Washington,WA,US,48.8637,-118.2059,132
Federal Way,Washington,WA,US,47.309,-122.3359,96690
Pe Ell,Washington,WA,US,46.5712,-123.2982,653
Deep River,Washington,WA,US,46.3521,-123.6984,151
Bothell,Washington,WA,US,47.7736,-122.2044,45533
South Wenatchee,Washington,WA,US,47.3886,-120.2829,2057
Snoqualmie Pass,Washington,WA,US,47.4014,-121.4109,235
Hartline,Washington,WA,US,47.6895,-119.1081,154
Lake Forest Park,Washington,WA,US,47.7597,-122.2878,13392
Crocker,Washington,WA,US,47.0843,-122.1225,1332
Elbe,Washington,WA,US,46.7653,-122.1946,53
Ravensdale,Washington,WA,US,47.3563,-121.9692,1579
Arlington,Washington,WA,US,48.1697,-122.1446,19212
McChord AFB,Washington,WA,US,47.1328,-122.4924,3337
Lebam,Washington,WA,US,46.5641,-123.5509,101
Lynden,Washington,WA,US,48.9503,-122.4544,17340
Coupeville,Washington,WA,US,48.2172,-122.6775,1928
Prescott,Washington,WA,US,46.2988,-118.3126,304
South Bend,Washington,WA,US,46.668,-123.8008,1651
Mabton,Washington,WA,US,46.2115,-119.9938,2532
North Bend,Washington,WA,US,47.4898,-121.7738,6821
Grapeview,Washington,WA,US,47.3316,-122.8413,982
Garfield,Washington,WA,US,47.0103,-117.1395,614
Rochester,Washington,WA,US,46.8288,-123.0722,2923
Dayton,Washington,WA,US,46.3168,-117.9769,2637
Algona,Washington,WA,US,47.2822,-122.2504,3185
Mineral,Washington,WA,US,46.7193,-122.1859,193
Barstow,Washington,WA,US,48.7783,-118.1329,119
Moclips,Washington,WA,US,47.2348,-124.2025,0
Bellingham,Washington,WA,US,48.7543,-122.4687,126015
Vader,Washington,WA,US,46.4045,-122.9569,643
North Lynnwood,Washington,WA,US,47.8533,-122.2762,20626
Tracyton,Washington,WA,US,47.6095,-122.6533,5937
White Salmon,Washington,WA,US,45.7282,-121.4853,2552
Peaceful Valley,Washington,WA,US,48.9477,-122.1406,4196
East Renton Highlands,Washington,WA,US,47.4718,-122.0854,11401
Metaline,Washington,WA,US,48.854,-117.3899,178
Deming,Washington,WA,US,48.8381,-122.2313,240
Medical Lake,Washington,WA,US,47.5712,-117.6893,4818
Aberdeen,Washington,WA,US,46.9757,-123.8095,29089
Chehalis,Washington,WA,US,46.6637,-122.9647,7533
Onalaska,Washington,WA,US,46.5783,-122.7112,709
Toledo,Washington,WA,US,46.4414,-122.8496,751
Everson,Washington,WA,US,48.9123,-122.351,4709
Belfair,Washington,WA,US,47.4495,-122.8487,4063
Lynnwood,Washington,WA,US,47.8285,-122.3035,38273
Colton,Washington,WA,US,46.5675,-117.1285,467
Malden,Washington,WA,US,47.2296,-117.4731,209
Ames Lake,Washington,WA,US,47.6346,-121.9664,1526
Wilson Creek,Washington,WA,US,47.423,-119.1176,212
North Yelm,Washington,WA,US,46.9647,-122.6029,2887
Mirrormont,Washington,WA,US,47.4616,-121.9936,3682
Whidbey Island Station,Washington,WA,US,48.3387,-122.6616,1938
Town and Country,Washington,WA,US,47.7259,-117.4221,5001
Tokeland,Washington,WA,US,46.709,-123.9839,330
Snoqualmie,Washington,WA,US,47.5293,-121.8412,26054
Bremerton,Washington,WA,US,47.5436,-122.7121,216480
East Cathlamet,Washington,WA,US,46.1968,-123.358,503
Fort Lewis,Washington,WA,US,47.0955,-122.5672,13920
Salmon Creek,Washington,WA,US,45.7099,-122.6632,21068
Skykomish,Washington,WA,US,47.7103,-121.3586,216
Tacoma,Washington,WA,US,47.2431,-122.4531,213418
Monroe,Washington,WA,US,47.8596,-121.9853,18789
Loomis,Washington,WA,US,48.8235,-119.6398,117
Pomeroy,Washington,WA,US,46.4737,-117.5967,1388
Brush Prairie,Washington,WA,US,45.725,-122.5483,2783
Silver Firs,Washington,WA,US,47.8635,-122.1497,22937
Nespelem,Washington,WA,US,48.167,-118.9722,313
Meadowdale,Washington,WA,US,47.8583,-122.3156,3049
Shadow Lake,Washington,WA,US,47.4017,-122.0764,2655
LaCrosse,Washington,WA,US,46.8021,-117.9013,324
Concrete,Washington,WA,US,48.5371,-121.7512,729
Sumas,Washington,WA,US,48.9956,-122.2695,1464
Ruston,Washington,WA,US,47.2982,-122.51,828
La Center,Washington,WA,US,45.8589,-122.6764,3171
Marrowstone,Washington,WA,US,48.0568,-122.6933,1084
Chelan Falls,Washington,WA,US,47.7995,-119.9882,86
Lake Cavanaugh,Washington,WA,US,48.3225,-122.0122,179
Duluth,Washington,WA,US,45.7838,-122.647,1379
Carbon,Texas,TX,US,32.2684,-98.8272,271
Sequim,Washington,WA,US,48.0747,-123.0944,20750
Benton City,Washington,WA,US,46.2624,-119.4814,4591
Moses Lake,Washington,WA,US,47.1284,-119.2741,37774
Fircrest,Washington,WA,US,47.2308,-122.5157,6794
Othello,Washington,WA,US,46.8222,-119.1651,12375
Mercer Island,Washington,WA,US,47.5625,-122.2265,25261
Enumclaw,Washington,WA,US,47.2017,-121.9897,11784
Chico,Washington,WA,US,47.6234,-122.7198,2635
Enetai,Washington,WA,US,47.5885,-122.6058,2231
Hunts Point,Washington,WA,US,47.642,-122.229,434
Clinton,Washington,WA,US,47.9731,-122.3577,811
Hat Island,Washington,WA,US,48.013,-122.3201,48
Marietta-Alderwood,Washington,WA,US,48.7932,-122.5566,4495
Waitsburg,Washington,WA,US,46.2696,-118.151,1195
Sunnyslope,Washington,WA,US,47.4913,-120.3493,3641
South Cle Elum,Washington,WA,US,47.1862,-120.9525,560
Selah,Washington,WA,US,46.6482,-120.5389,7859
Lind,Washington,WA,US,46.9704,-118.6165,556
Five Corners,Washington,WA,US,45.6883,-122.5738,18405
Winthrop,Washington,WA,US,48.4716,-120.179,439
Normandy Park,Washington,WA,US,47.4344,-122.3436,6649
Home,Washington,WA,US,47.279,-122.7744,1375
Graham,Washington,WA,US,47.0407,-122.2757,26939
Yacolt,Washington,WA,US,45.865,-122.4059,1735
Packwood,Washington,WA,US,46.6085,-121.6702,230
Queets,Washington,WA,US,47.5314,-124.3385,199
Finley,Washington,WA,US,46.1697,-119.0446,6015
Northport,Washington,WA,US,48.9159,-117.7796,296
Medina,Washington,WA,US,47.6256,-122.2338,3267
Browns Point,Washington,WA,US,47.3036,-122.4369,1122
Summit,Washington,WA,US,47.1694,-122.3628,7876
Albion,Washington,WA,US,46.7916,-117.2511,608
Sudden Valley,Washington,WA,US,48.7199,-122.3468,7621
Bunk Foss,Washington,WA,US,47.9618,-122.0943,3604
Gleed,Washington,WA,US,46.6594,-120.6025,2474
Maryhill,Washington,WA,US,45.6928,-120.807,73
Oyehut,Washington,WA,US,47.0233,-124.1632,0
Alder,Washington,WA,US,46.7872,-122.2667,133
Ridgefield,Washington,WA,US,45.8116,-122.7052,7117
Bryant,Washington,WA,US,48.24,-122.1638,1990
Nisqually Indian Community,Washington,WA,US,47.0178,-122.6728,690
Porter,Washington,WA,US,46.9489,-123.2736,222
Kettle Falls,Washington,WA,US,48.6055,-118.062,1611
Chelan,Washington,WA,US,47.8417,-120.027,6078
Edison,Washington,WA,US,48.5602,-122.431,156
Neilton,Washington,WA,US,47.4031,-123.8782,373
Fox Island,Washington,WA,US,47.2475,-122.6255,3848
Renton,Washington,WA,US,47.4758,-122.1905,101379
Baring,Washington,WA,US,47.7661,-121.4803,173
Hobart,Washington,WA,US,47.412,-121.996,6736
Wallula,Washington,WA,US,46.0847,-118.9056,329
Touchet,Washington,WA,US,46.0412,-118.6724,437
Leavenworth,Washington,WA,US,47.5948,-120.6633,3332
Fobes Hill,Washington,WA,US,47.9391,-122.1341,2779
Harrington,Washington,WA,US,47.4802,-118.2552,411
Port Orchard,Washington,WA,US,47.5164,-122.661,13997
Alderwood Manor,Washington,WA,US,47.8147,-122.2676,8817
Kennewick,Washington,WA,US,46.1979,-119.1732,232915
Ahtanum,Washington,WA,US,46.5583,-120.6109,3076
Wilderness Rim,Washington,WA,US,47.4463,-121.7691,1443
Machias,Washington,WA,US,47.9917,-122.0515,886
Bingen,Washington,WA,US,45.7139,-121.4704,729
Four Lakes,Washington,WA,US,47.5582,-117.5891,403
Springdale,Washington,WA,US,48.0572,-117.7466,293
Washtucna,Washington,WA,US,46.7538,-118.3106,204
Covington,Washington,WA,US,47.3668,-122.1044,20916
Allyn,Washington,WA,US,47.3863,-122.8386,2650
North Sultan,Washington,WA,US,47.8827,-121.8251,241
Union Gap,Washington,WA,US,46.5567,-120.4977,6161
Shelton,Washington,WA,US,47.2188,-123.1127,19296
Chinook,Washington,WA,US,46.2755,-123.9425,300
Blaine,Washington,WA,US,48.9839,-122.7414,5311
Port Hadlock-Irondale,Washington,WA,US,48.0316,-122.789,3765
Burley,Washington,WA,US,47.4166,-122.6377,1941
Mount Vernon,Washington,WA,US,48.4202,-122.3116,69528
Electric City,Washington,WA,US,47.922,-119.0475,1001
Ronald,Washington,WA,US,47.2338,-121.0335,284
Nespelem Community,Washington,WA,US,48.1715,-119.0244,259
Amanda Park,Washington,WA,US,47.4532,-123.9194,119
Clarkston Heights-Vineland,Washington,WA,US,46.3876,-117.0831,6453
Boulevard Park,Washington,WA,US,47.5135,-122.3159,3916
Big Lake,Washington,WA,US,48.3933,-122.2422,1784
Boyds,Washington,WA,US,48.7245,-118.1321,76
Parkwood,Washington,WA,US,47.5266,-122.5986,6559
Deer Park,Washington,WA,US,47.9642,-117.4397,3868
Humptulips,Washington,WA,US,47.2491,-123.9348,277
SeaTac,Washington,WA,US,47.4445,-122.2986,29140
Maple Valley,Washington,WA,US,47.3659,-122.0368,25758
Millwood,Washington,WA,US,47.6856,-117.2806,1784
Point Roberts,Washington,WA,US,48.9883,-123.0576,1251
Dixie,Washington,WA,US,46.1392,-118.148,256
East Port Orchard,Washington,WA,US,47.5193,-122.6183,5334
Morton,Washington,WA,US,46.5575,-122.2815,1159
Alger,Washington,WA,US,48.6176,-122.3369,235
Kahlotus,Washington,WA,US,46.6437,-118.5556,199
Fife Heights,Washington,WA,US,47.2593,-122.3457,2185
Cherry Grove,Washington,WA,US,45.8021,-122.5764,689
Clearview,Washington,WA,US,47.8292,-122.1452,3907
Greenwater,Washington,WA,US,47.1465,-121.632,28
Picnic Point,Washington,WA,US,47.8745,-122.3079,9002
Kendall,Washington,WA,US,48.9168,-122.1383,37
Seabeck,Washington,WA,US,47.6437,-122.8219,1141
Startup,Washington,WA,US,47.8671,-121.7495,683
Steilacoom,Washington,WA,US,47.1699,-122.5935,6337
Lamont,Washington,WA,US,47.2007,-117.9049,74
Bay View,Washington,WA,US,48.487,-122.4628,625
Valley,Washington,WA,US,48.173,-117.7244,171
North Marysville,Washington,WA,US,48.1111,-122.1459,172
Brady,Washington,WA,US,47.0064,-123.5321,360
May Creek,Washington,WA,US,47.8555,-121.6743,663
Clear Lake,Washington,WA,US,48.4561,-122.2378,990
Keller,Washington,WA,US,48.0852,-118.7164,228
Redmond,Washington,WA,US,47.6762,-122.1169,64291
Ilwaco,Washington,WA,US,46.3108,-124.0422,945
Mountlake Terrace,Washington,WA,US,47.7921,-122.3076,21337
Parker,Washington,WA,US,46.5022,-120.4668,60
Soap Lake,Washington,WA,US,47.3914,-119.4892,1579
Grand Mound,Washington,WA,US,46.8053,-123.0119,3119
Manchester,Washington,WA,US,47.5519,-122.5517,5447
Prairie Heights,Washington,WA,US,47.1529,-122.1048,4610
Verlot,Washington,WA,US,48.1002,-121.7679,457
North Omak,Washington,WA,US,48.444,-119.4459,685
Naches,Washington,WA,US,46.7274,-120.6945,827
Summitview,Washington,WA,US,46.598,-120.6514,1182
Clover Creek,Washington,WA,US,47.1404,-122.3827,6831
Prosser,Washington,WA,US,46.2066,-119.7662,6264
Naselle,Washington,WA,US,46.365,-123.8013,376
Rock Island,Washington,WA,US,47.3743,-120.1382,1015
Goldendale,Washington,WA,US,45.8192,-120.8233,3404
Maltby,Washington,WA,US,47.8027,-122.1044,11443
Oak Harbor,Washington,WA,US,48.2965,-122.6331,34663
Tanglewilde,Washington,WA,US,47.0512,-122.781,6205
Endicott,Washington,WA,US,46.9282,-117.6867,305
Mill Creek East,Washington,WA,US,47.8361,-122.1877,20514
Maple Heights-Lake Desire,Washington,WA,US,47.4441,-122.0973,3442
Midland,Washington,WA,US,47.1734,-122.412,8792
Kingston,Washington,WA,US,47.8014,-122.4989,1875
Esperance,Washington,WA,US,47.7937,-122.3469,3902
Grays River,Washington,WA,US,46.3608,-123.589,425
Sultan,Washington,WA,US,47.8708,-121.8044,8803
La Grande,Washington,WA,US,46.8199,-122.2962,118
Ritzville,Washington,WA,US,47.1254,-118.3808,1637
Malott,Washington,WA,US,48.2919,-119.6954,592
Coulee City,Washington,WA,US,47.612,-119.2892,567
Raymond,Washington,WA,US,46.6838,-123.738,4136
Wollochet,Washington,WA,US,47.2828,-122.5769,6291
Quincy,Washington,WA,US,47.2347,-119.8522,7756
Walla Walla East,Washington,WA,US,46.0517,-118.3024,1877
Hamilton,Washington,WA,US,48.5282,-121.9834,309
Woodinville,Washington,WA,US,47.7569,-122.1477,11997
Bay Center,Washington,WA,US,46.6211,-123.9533,215
Port Townsend,Washington,WA,US,48.122,-122.7872,8804
Riverside,Washington,WA,US,48.5047,-119.5102,273
Woodway,Washington,WA,US,47.7903,-122.3851,1378
Qui-nai-elt Village,Washington,WA,US,47.2502,-124.1903,79
Stevenson,Washington,WA,US,45.6944,-121.8932,1555
Ocean Park,Washington,WA,US,46.4961,-124.0443,1782
Port Angeles,Washington,WA,US,48.1142,-123.4565,23865
Bonney Lake,Washington,WA,US,47.1789,-122.1698,20675
Oroville,Washington,WA,US,48.942,-119.4304,1674
Garrett,Washington,WA,US,46.0633,-118.3876,1531
Otis Orchards-East Farms,Washington,WA,US,47.703,-117.0854,6385
Warm Beach,Washington,WA,US,48.1649,-122.3442,2495
Twin Lakes,Washington,WA,US,48.2622,-118.359,100
Conway,Washington,WA,US,48.3357,-122.3444,11
College Place,Washington,WA,US,46.0418,-118.3879,9258
Eastmont,Washington,WA,US,47.8968,-122.1817,21951
Maple Falls,Washington,WA,US,48.9135,-122.1048,76
Ephrata,Washington,WA,US,47.3119,-119.5344,7275
Buena,Washington,WA,US,46.4299,-120.3176,1345
Tumwater,Washington,WA,US,46.989,-122.9173,22973
Desert Aire,Washington,WA,US,46.6873,-119.9311,2872
Lake Holm,Washington,WA,US,47.2986,-122.1335,3263
Mukilteo,Washington,WA,US,47.9094,-122.3035,21469
Twisp,Washington,WA,US,48.3618,-120.1169,956
Lake Shore,Washington,WA,US,45.6911,-122.6911,7550
Keyport,Washington,WA,US,47.6993,-122.6232,457
Lake Stevens,Washington,WA,US,48.0029,-122.096,32785
Starbuck,Washington,WA,US,46.5182,-118.1245,131
Harrah,Washington,WA,US,46.4071,-120.5422,636
Hansville,Washington,WA,US,47.8978,-122.5579,3809
Carlsborg,Washington,WA,US,48.0842,-123.1697,762
Yelm,Washington,WA,US,46.9398,-122.6261,16504
Fenwick Island,Delaware,DE,US,38.4603,-75.0542,429
Delmar,Delaware,DE,US,38.4651,-75.5552,1782
Ardencroft,Delaware,DE,US,39.8056,-75.4862,238
Farmington,Delaware,DE,US,38.8699,-75.579,115
Felton,Delaware,DE,US,39.0127,-75.5764,1398
Hartly,Delaware,DE,US,39.1683,-75.7125,74
Pike Creek,Delaware,DE,US,39.7485,-75.6953,8740
Millville,Delaware,DE,US,38.5353,-75.1287,622
Highland Acres,Delaware,DE,US,39.1162,-75.5216,3775
Rising Sun-Lebanon,Delaware,DE,US,39.0999,-75.5048,3817
Little Creek,Delaware,DE,US,39.1661,-75.4481,231
Magnolia,Delaware,DE,US,39.0714,-75.476,280
Greenville,Delaware,DE,US,39.7783,-75.6049,2305
Elsmere,Delaware,DE,US,39.7385,-75.5946,6045
Harrington,Delaware,DE,US,38.9244,-75.5707,4553
Seaford,Delaware,DE,US,38.6539,-75.6117,7750
Dover Base Housing,Delaware,DE,US,39.1179,-75.4839,3200
Byers,Texas,TX,US,34.0696,-98.1913,472
Dagsboro,Delaware,DE,US,38.5466,-75.2467,886
Milford,Delaware,DE,US,38.9091,-75.4224,20864
Bridgeville,Delaware,DE,US,38.7247,-75.6027,3798
Bellefonte,Delaware,DE,US,39.7669,-75.4982,1171
